5	0.0000214271
6	0.0000211272
6	0.0000209478
6	0.0000209478
7	0.0000187631
8	0.0000133243
10	0.0000078854
10	0.0000057236
10	0.0000057236
11	0.0000054015
12	0.0000048670
13	0.0000043324
13	0.0000042273
13	0.0000042273
15	0.0000047559
16	0.0000054138
17	0.0000060690
17	0.0000060690
17	0.0000060734
18	0.0000071253
20	0.0000081771
20	0.0000090133
20	0.0000090133
21	0.0000097986
22	0.0000136287
23	0.0000174588
24	0.0000197344
24	0.0000197344
25	0.0000220109
26	0.0000276199
27	0.0000332289
27	0.0000354348
27	0.0000354348
28	0.0000411903
30	0.0000506765
31	0.0000601627
31	0.0000619882
31	0.0000619882
32	0.0000543872
33	0.0000449749
34	0.0000356416
34	0.0000356416
35	0.0000355455
36	0.0000240978
37	0.0000126502
38	0.0000035978
38	0.0000035978
38	0.0000036695
40	0.0000040121
41	0.0000043546
41	0.0000045567
41	0.0000045567
42	0.0000041780
43	0.0000032546
45	0.0000023312
45	0.0000019719
45	0.0000019719
46	0.0000016667
47	0.0000011672
48	0.0000006677
48	0.0000005736
48	0.0000005736
50	0.0000005420
51	0.0000005029
52	0.0000004644
52	0.0000004644
52	0.0000004750
53	0.0000013177
55	0.0000021604
55	0.0000028233
55	0.0000028233
56	0.0000030412
57	0.0000040620
58	0.0000050829
59	0.0000056809
59	0.0000056809
60	0.0000067229
61	0.0000092383
62	0.0000117538
62	0.0000127219
62	0.0000127219
63	0.0000141019
65	0.0000163453
66	0.0000185888
66	0.0000190017
66	0.0000190017
67	0.0000166149
68	0.0000136897
69	0.0000108137
69	0.0000108136
70	0.0000108134
71	0.0000107990
72	0.0000107846
73	0.0000107733
73	0.0000107733
73	0.0000101308
75	0.0000071789
76	0.0000042269
76	0.0000025103
76	0.0000025103
77	0.0000026187
78	0.0000028776
80	0.0000031365
80	0.0000032351
80	0.0000032351
81	0.0000033961
82	0.0000036561
83	0.0000039161
83	0.0000039629
83	0.0000039629
85	0.0000032418
86	0.0000023627
87	0.0000015020
87	0.0000015020
87	0.0000014926
88	0.0000010423
90	0.0000005921
90	0.0000002417
90	0.0000002417
91	0.0000002375
92	0.0000002188
